country,placename,frequency,start_date,end_date,year,month,week,deaths,expected_deaths,excess_deaths,baseline
France,,weekly,2010-08-16,2010-08-22,2010,8,33,9553,,,
France,,weekly,2010-08-23,2010-08-29,2010,8,34,9466,,,
France,,weekly,2010-08-30,2010-09-05,2010,9,35,9516,,,
France,,weekly,2010-09-06,2010-09-12,2010,9,36,9565,,,
France,,weekly,2010-09-13,2010-09-19,2010,9,37,9642,,,
France,,weekly,2010-09-20,2010-09-26,2010,9,38,9908,,,
France,,weekly,2010-09-27,2010-10-03,2010,10,39,10221,,,
France,,weekly,2010-10-04,2010-10-10,2010,10,40,10459,,,
France,,weekly,2010-10-11,2010-10-17,2010,10,41,10097,,,
France,,weekly,2010-10-18,2010-10-24,2010,10,42,10418,,,
France,,weekly,2010-10-25,2010-10-31,2010,10,43,10575,,,
France,,weekly,2010-11-01,2010-11-07,2010,11,44,10499,,,
France,,weekly,2010-11-08,2010-11-14,2010,11,45,10175,,,
France,,weekly,2010-11-15,2010-11-21,2010,11,46,10232,,,
France,,weekly,2010-11-22,2010-11-28,2010,11,47,10310,,,
France,,weekly,2010-11-29,2010-12-05,2010,12,48,10833,,,
France,,weekly,2010-12-06,2010-12-12,2010,12,49,10987,,,
France,,weekly,2010-12-13,2010-12-19,2010,12,50,11274,,,
France,,weekly,2010-12-20,2010-12-26,2010,12,51,11750,,,
France,,weekly,2011-01-10,2011-01-16,2011,1,2,11833,,,
France,,weekly,2011-01-17,2011-01-23,2011,1,3,11267,,,
France,,weekly,2011-01-24,2011-01-30,2011,1,4,11323,,,
France,,weekly,2011-01-31,2011-02-06,2011,2,5,11546,,,
France,,weekly,2011-02-07,2011-02-13,2011,2,6,11564,,,
France,,weekly,2011-02-14,2011-02-20,2011,2,7,11264,,,
France,,weekly,2011-02-21,2011-02-27,2011,2,8,11085,,,
France,,weekly,2011-02-28,2011-03-06,2011,3,9,10758,,,
France,,weekly,2011-03-07,2011-03-13,2011,3,10,10853,,,
France,,weekly,2011-03-14,2011-03-20,2011,3,11,10486,,,
France,,weekly,2011-03-21,2011-03-27,2011,3,12,10390,,,
France,,weekly,2011-03-28,2011-04-03,2011,4,13,10308,,,
France,,weekly,2011-04-04,2011-04-10,2011,4,14,10128,,,
France,,weekly,2011-04-11,2011-04-17,2011,4,15,9663,,,
France,,weekly,2011-04-18,2011-04-24,2011,4,16,10406,,,
France,,weekly,2011-04-25,2011-05-01,2011,5,17,10027,,,
France,,weekly,2011-05-02,2011-05-08,2011,5,18,10148,,,
France,,weekly,2011-05-09,2011-05-15,2011,5,19,9824,,,
France,,weekly,2011-05-16,2011-05-22,2011,5,20,9500,,,
France,,weekly,2011-05-23,2011-05-29,2011,5,21,9528,,,
France,,weekly,2011-05-30,2011-06-05,2011,6,22,9672,,,
France,,weekly,2011-06-06,2011-06-12,2011,6,23,9342,,,
France,,weekly,2011-06-13,2011-06-19,2011,6,24,9661,,,
France,,weekly,2011-06-20,2011-06-26,2011,6,25,9500,,,
France,,weekly,2011-06-27,2011-07-03,2011,7,26,9967,,,
France,,weekly,2011-07-04,2011-07-10,2011,7,27,9646,,,
France,,weekly,2011-07-11,2011-07-17,2011,7,28,9398,,,
France,,weekly,2011-07-18,2011-07-24,2011,7,29,9374,,,
France,,weekly,2011-07-25,2011-07-31,2011,7,30,9496,,,
France,,weekly,2011-08-01,2011-08-07,2011,8,31,9926,,,
France,,weekly,2011-08-08,2011-08-14,2011,8,32,9239,,,
France,,weekly,2011-08-15,2011-08-21,2011,8,33,9515,,,
France,,weekly,2011-08-22,2011-08-28,2011,8,34,9311,,,
France,,weekly,2011-08-29,2011-09-04,2011,9,35,9341,,,
France,,weekly,2011-09-05,2011-09-11,2011,9,36,9496,,,
France,,weekly,2011-09-12,2011-09-18,2011,9,37,9513,,,
France,,weekly,2011-09-19,2011-09-25,2011,9,38,9549,,,
France,,weekly,2011-09-26,2011-10-02,2011,10,39,9999,,,
France,,weekly,2011-10-03,2011-10-09,2011,10,40,9659,,,
France,,weekly,2011-10-10,2011-10-16,2011,10,41,9974,,,
France,,weekly,2011-10-17,2011-10-23,2011,10,42,10366,,,
France,,weekly,2011-10-24,2011-10-30,2011,10,43,10621,,,
France,,weekly,2011-10-31,2011-11-06,2011,11,44,10296,,,
France,,weekly,2011-11-07,2011-11-13,2011,11,45,10159,,,
France,,weekly,2011-11-14,2011-11-20,2011,11,46,10332,,,
France,,weekly,2011-11-21,2011-11-27,2011,11,47,10387,,,
France,,weekly,2011-11-28,2011-12-04,2011,12,48,10596,,,
France,,weekly,2011-12-05,2011-12-11,2011,12,49,10756,,,
France,,weekly,2011-12-12,2011-12-18,2011,12,50,10876,,,
France,,weekly,2011-12-19,2011-12-25,2011,12,51,11142,,,
France,,weekly,2012-01-09,2012-01-15,2012,1,2,11502,,,
France,,weekly,2012-01-16,2012-01-22,2012,1,3,11769,,,
France,,weekly,2012-01-23,2012-01-29,2012,1,4,11383,,,
France,,weekly,2012-01-30,2012-02-05,2012,2,5,11610,,,
France,,weekly,2012-02-06,2012-02-12,2012,2,6,12679,,,
France,,weekly,2012-02-13,2012-02-19,2012,2,7,13329,,,
France,,weekly,2012-02-20,2012-02-26,2012,2,8,13418,,,
France,,weekly,2012-02-27,2012-03-04,2012,3,9,13356,,,
France,,weekly,2012-03-05,2012-03-11,2012,3,10,12552,,,
France,,weekly,2012-03-12,2012-03-18,2012,3,11,12093,,,
